"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2007";2,66;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2008";2,80;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2009";2,75;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2010";2,91;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2011";2,88;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2012";2,48;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2013";2,73;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";2,63;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2015";2,51;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2016";2,43;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2017";2,49;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2018";2,43;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,59;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2006";1,56;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2007";2,04;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2008";2,12;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2009";2,08;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2010";2,08;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2011";2,31;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2012";2,36;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2013";2,62;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,22;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2015";2,16;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2016";2,17;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2017";2,38;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2018";2,41;"zł";"";
2200000;"POMORSKIE";"grudzień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,47;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";28,93;"zł";"";
2200000;"POMORSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";29,14;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";139,61;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";144,38;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";147,85;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";150,61;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";154,96;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";167,08;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";173,31;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";169,54;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";189,54;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";194,84;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";186,48;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";197,68;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";210,22;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";206,65;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";144,56;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";146,33;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";154,25;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";159,79;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";139,58;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";149,02;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";145,92;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";148,07;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";167,00;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";176,30;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";168,46;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";179,84;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";187,19;"zł";"";
2200000;"POMORSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";184,53;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2006";53,85;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2007";54,62;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2008";58,85;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2009";68,46;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2010";71,15;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2011";75,00;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2012";78,46;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2013";80,77;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2014";87,69;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2015";88,08;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2016";90,00;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2017";104,62;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2018";106,92;"zł";"";
2200000;"POMORSKIE";"grudzień";"wizyta u lekarza specjalisty";"cena";"2019";114,23;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2013";5,37;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2014";4,70;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2015";4,19;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2016";4,60;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2017";4,53;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2018";5,17;"zł";"";
2200000;"POMORSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2019";5,07;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2006";0,30;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2007";0,31;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2008";0,35;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2009";0,34;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2010";0,31;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2011";0,34;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2012";0,36;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2013";0,37;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2014";0,39;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2015";0,39;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2016";0,38;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2017";0,40;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2018";0,40;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"bułka pszenna - za 50g";"cena";"2019";0,44;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2006";4,64;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2007";5,61;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2008";6,04;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2009";6,55;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2010";6,21;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2011";6,68;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2012";7,06;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2013";7,26;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2014";7,36;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2015";6,93;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2016";7,10;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2017";6,67;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2018";6,85;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kurczęta patroszone - za 1kg";"cena";"2019";6,88;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2006";11,26;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2007";11,35;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2008";11,51;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2009";12,46;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2010";13,34;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2011";12,98;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2012";14,50;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2013";15,45;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2014";14,00;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2015";14,22;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2016";14,48;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2017";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2018";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"kiełbasa wędzona - za 1kg";"cena";"2019";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2006";2,36;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2007";2,30;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2008";2,70;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2009";2,63;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2010";2,55;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2011";2,62;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2012";2,81;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2013";2,82;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";3,13;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2015";3,04;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2016";2,83;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2017";2,83;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2018";2,80;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,70;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2006";1,60;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2007";1,63;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2008";1,99;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2009";2,07;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2010";2,15;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2011";2,19;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2012";2,37;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2013";2,52;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,78;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2015";2,59;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2016";2,40;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2017";2,49;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2018";2,52;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,55;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";22,04;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";20,46;"zł";"";
2400000;"ŚLĄSKIE";"styczeń";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";134,00;"zł";"";
